!CSV A.01.01
!Agilent Technologies,N5241A,MY52011414,A.09.80.16
!Date: Friday, February, 27, 2015 18:02:12
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",201,,,,,,,
"Num Power Points:",21,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2,
<Hz>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<Real (U)>,<Real (U)>
2.201e+009,-9.10588,-161.762,33.3688,-139.486,48.4688,-108.04,15.1,31.446,-1.72688,-13.0631,0,0
2.201e+009,-8.68845,-161.423,34.2055,-138.271,48.6743,-108.823,14.4688,29.448,-2.3581,-15.0611,0,0
2.201e+009,-8.30361,-161.192,35.0767,-137.045,48.8392,-109.611,13.7625,27.4335,-3.06441,-17.0756,0,0
2.201e+009,-7.96568,-161.133,35.9034,-136.376,48.9574,-110.818,13.054,25.5578,-3.7729,-18.9513,0,0
2.201e+009,-7.63406,-161.315,36.7802,-134.885,49.0473,-111.258,12.267,23.6269,-4.55987,-20.8822,0,0
2.202e+009,-13.4105,-148.031,19.9367,-171.046,36.6541,-127.417,16.7174,43.6284,0,0,0,0
2.202e+009,-13.3252,-148.708,20.769,-170.381,37.523,-126.726,16.754,43.6549,0.0366124,0.026505,0,0
2.202e+009,-13.2338,-149.63,21.6229,-168.887,38.4203,-125.336,16.7974,43.5515,0.0800063,-0.0768319,0,0
2.202e+009,-13.138,-150.285,22.4682,-168.076,39.3006,-124.389,16.8324,43.6866,0.114983,0.0582161,0,0
2.202e+009,-13.0317,-151.331,23.3216,-166.928,40.1933,-123.448,16.8717,43.4797,0.154321,-0.14867,0,0
2.202e+009,-12.8874,-152.195,24.1353,-165.888,41.0687,-122.438,16.9334,43.45,0.215991,-0.178368,0,0
2.202e+009,-12.7475,-153.212,24.9849,-165.025,41.9512,-121.732,16.9663,43.2926,0.248888,-0.335715,0,0
2.202e+009,-12.6021,-154.336,25.819,-163.515,42.8133,-120.532,16.9943,42.9833,0.276908,-0.645056,0,0
2.202e+009,-12.4353,-155.463,26.6592,-162.759,43.6774,-120.153,17.0182,42.6059,0.300833,-1.02247,0,0
2.202e+009,-12.2054,-156.632,27.5003,-161.784,44.5302,-119.661,17.0298,42.1237,0.312445,-1.50468,0,0
2.202e+009,-11.9593,-157.912,28.3622,-160.65,45.3482,-119.288,16.986,41.3625,0.268662,-2.26588,0,0
2.202e+009,-11.6247,-159.279,29.187,-159.124,46.0894,-118.881,16.9024,40.2428,0.185045,-3.38552,0,0
2.202e+009,-11.1587,-160.851,30.0113,-158.12,46.754,-119.368,16.7427,38.7522,0.0253285,-4.87618,0,0
2.202e+009,-10.563,-162.348,30.8529,-156.614,47.3202,-119.829,16.4673,36.7844,-0.250104,-6.84397,0,0
2.202e+009,-9.9981,-163.09,31.6751,-155.398,47.7393,-120.671,16.0642,34.7261,-0.653196,-8.90227,0,0
2.202e+009,-9.47446,-163.223,32.5142,-154.67,48.0823,-122.024,15.5681,32.6462,-1.14926,-10.9821,0,0
2.202e+009,-9.02205,-162.887,33.3437,-153.175,48.3435,-122.509,14.9998,30.6658,-1.7176,-12.9625,0,0
2.202e+009,-8.61588,-162.566,34.1934,-152.134,48.5501,-123.489,14.3567,28.6444,-2.36072,-14.9839,0,0
2.202e+009,-8.24285,-162.315,35.0473,-150.824,48.7157,-124.146,13.6684,26.6788,-3.04898,-16.9495,0,0
2.202e+009,-7.90202,-162.296,35.8976,-149.891,48.8383,-125.178,12.9407,24.7125,-3.77668,-18.9158,0,0
2.202e+009,-7.58676,-162.443,36.7503,-148.916,48.9253,-126.078,12.175,22.8382,-4.54242,-20.7901,0,0
2.203e+009,-13.2367,-149.126,19.9363,174.838,36.7647,-142.411,16.8284,42.7511,0,0,0,0
2.203e+009,-13.1587,-149.851,20.7947,175.708,37.6445,-141.502,16.8498,42.7898,0.0213854,0.038742,0,0
2.203e+009,-13.0686,-150.641,21.6429,177.009,38.545,-140.213,16.9021,42.7782,0.0736639,0.027069,0,0
2.203e+009,-12.9424,-151.54,22.4672,177.954,39.4287,-139.34,16.9614,42.7064,0.132984,-0.0446863,0,0
2.203e+009,-12.8365,-152.385,23.3145,179.009,40.3123,-138.374,16.9978,42.6176,0.169324,-0.133453,0,0
2.203e+009,-12.7277,-153.323,24.1447,179.942,41.1795,-137.543,17.0348,42.5159,0.206336,-0.23522,0,0
2.203e+009,-12.5951,-154.348,25.0004,-179.071,42.0685,-136.699,17.0681,42.3719,0.239682,-0.37921,0,0
2.203e+009,-12.4442,-155.377,25.8494,-177.745,42.9373,-135.688,17.0878,42.0571,0.259398,-0.693972,0,0
2.203e+009,-12.256,-156.449,26.6746,-176.352,43.8048,-134.626,17.1302,41.7263,0.30175,-1.02481,0,0
2.203e+009,-12.057,-157.689,27.5297,-175.506,44.6484,-134.327,17.1187,41.179,0.290311,-1.57214,0,0
2.203e+009,-11.7897,-158.884,28.361,-174.351,45.4598,-133.937,17.0988,40.4137,0.270405,-2.33737,0,0
2.203e+009,-11.4625,-160.287,29.2016,-172.729,46.213,-133.435,17.0114,39.2942,0.182989,-3.45689,0,0
2.203e+009,-10.9994,-161.845,30.0202,-171.991,46.865,-134.253,16.8448,37.7389,0.0164009,-5.01224,0,0
2.203e+009,-10.4286,-163.226,30.8541,-170.531,47.4232,-134.684,16.569,35.8466,-0.259417,-6.9045,0,0
2.203e+009,-9.85374,-164.047,31.6937,-169.286,47.8545,-135.573,16.1608,33.7136,-0.667626,-9.03751,0,0
2.203e+009,-9.35394,-164.115,32.5078,-168.153,48.1792,-136.459,15.6715,31.6941,-1.15696,-11.057,0,0
2.203e+009,-8.90573,-163.767,33.3405,-167.322,48.4362,-137.596,15.0957,29.7259,-1.73271,-13.0252,0,0
2.203e+009,-8.50863,-163.5,34.193,-166.062,48.6442,-138.403,14.4512,27.6594,-2.37722,-15.0917,0,0
2.203e+009,-8.13069,-163.233,35.0524,-164.837,48.8083,-139.128,13.7559,25.7091,-3.07253,-17.042,0,0
2.203e+009,-7.80472,-163.218,35.8966,-163.904,48.9303,-140.14,13.0337,23.7646,-3.7947,-18.9865,0,0
2.203e+009,-7.49038,-163.337,36.7455,-162.58,49.0174,-140.657,12.2719,21.9236,-4.55654,-20.8275,0,0
2.204e+009,-13.0561,-150.206,19.9862,160.464,36.835,-156.816,16.8488,42.7201,0,0,0,0
2.204e+009,-12.9677,-150.779,20.8333,161.313,37.7052,-155.872,16.8718,42.815,0.0230774,0.0949374,0,0
2.204e+009,-12.8681,-151.835,21.6632,162.703,38.605,-154.645,16.9419,42.6514,0.0931035,-0.0686333,0,0
2.204e+009,-12.7635,-152.643,22.5098,163.771,39.5008,-153.649,16.9911,42.5802,0.142307,-0.139835,0,0
2.204e+009,-12.6508,-153.533,23.3502,164.724,40.3813,-152.734,17.0311,42.5422,0.18237,-0.17783,0,0
2.204e+009,-12.533,-154.42,24.1649,166.129,41.2484,-151.419,17.0834,42.4518,0.234672,-0.268308,0,0
2.204e+009,-12.4077,-155.391,25.0131,167.053,42.1226,-150.705,17.1096,42.2418,0.260809,-0.478298,0,0
2.204e+009,-12.2521,-156.426,25.8521,168.371,42.9957,-149.634,17.1436,41.9947,0.2948,-0.725399,0,0
2.204e+009,-12.0651,-157.513,26.6922,169.46,43.8697,-148.923,17.1775,41.6177,0.328788,-1.1024,0,0
2.204e+009,-11.8699,-158.621,27.5474,170.675,44.7162,-148.238,17.1688,41.0873,0.320017,-1.63273,0,0
2.204e+009,-11.6147,-159.809,28.3689,171.69,45.516,-147.959,17.147,40.3514,0.298288,-2.3687,0,0
2.204e+009,-11.2977,-161.217,29.1971,173.216,46.2563,-147.548,17.0592,39.2351,0.210485,-3.48499,0,0
2.204e+009,-10.8271,-162.774,30.0522,174.058,46.9382,-148.284,16.8861,37.658,0.0372928,-5.06211,0,0
2.204e+009,-10.2848,-164.135,30.8695,175.36,47.477,-148.849,16.6075,35.7906,-0.241252,-6.92951,0,0
2.204e+009,-9.71581,-164.918,31.7083,176.325,47.9092,-150.013,16.2009,33.6624,-0.647868,-9.05764,0,0
2.204e+009,-9.20237,-164.991,32.5482,177.984,48.2433,-150.409,15.6951,31.6068,-1.15365,-11.1132,0,0
2.204e+009,-8.7773,-164.688,33.3899,178.794,48.4989,-151.589,15.1091,29.6166,-1.73969,-13.1035,0,0
2.204e+009,-8.38722,-164.341,34.212,-179.738,48.6997,-152.053,14.4877,27.685,-2.36103,-15.0351,0,0
2.204e+009,-8.02277,-164.137,35.0656,-178.851,48.8621,-153.149,13.7965,25.7021,-3.05222,-17.018,0,0
2.204e+009,-7.69756,-164.111,35.9089,-177.944,48.9856,-154.156,13.0767,23.7885,-3.77205,-18.9316,0,0
2.204e+009,-7.38155,-164.262,36.7655,-176.64,49.073,-154.745,12.3074,21.8946,-4.54131,-20.8254,0,0
2.205e+009,-12.8891,-151.735,19.9947,146.613,36.6425,-171.549,16.6478,41.8378,0,0,0,0
2.205e+009,-12.787,-152.532,20.7905,148.446,37.5064,-169.903,16.7159,41.6508,0.0680696,-0.186994,0,0
2.205e+009,-12.7049,-153.029,21.6544,148.763,38.4022,-169.283,16.7478,41.954,0.100034,0.116208,0,0
2.205e+009,-12.6107,-153.959,22.5066,150.089,39.3053,-168.04,16.7987,41.8711,0.150914,0.0332868,0,0
2.205e+009,-12.5109,-154.89,23.3449,150.9,40.1759,-167.369,16.831,41.7307,0.183221,-0.107096,0,0
2.205e+009,-12.3907,-155.822,24.1482,152.403,41.0351,-166.047,16.8869,41.5502,0.239117,-0.287628,0,0
2.205e+009,-12.2625,-156.683,25.0191,153.236,41.9345,-165.359,16.9154,41.4047,0.2676,-0.433079,0,0
2.205e+009,-12.121,-157.635,25.8512,154.356,42.7955,-164.437,16.9443,41.2073,0.296505,-0.630478,0,0
2.205e+009,-11.9424,-158.733,26.6853,155.316,43.6571,-163.892,16.9718,40.7923,0.323998,-1.0455,0,0
2.205e+009,-11.7504,-159.895,27.535,156.727,44.5043,-163.051,16.9693,40.2219,0.32151,-1.61588,0,0
2.205e+009,-11.4991,-161.05,28.3592,157.801,45.3129,-162.68,16.9536,39.5198,0.305826,-2.31802,0,0
2.205e+009,-11.1882,-162.423,29.2037,159.308,46.0632,-162.307,16.8595,38.3849,0.211705,-3.45293,0,0
2.205e+009,-10.7263,-163.891,30.0293,160.319,46.7324,-162.795,16.7032,36.8859,0.0553694,-4.95194,0,0
2.205e+009,-10.1856,-165.31,30.874,161.967,47.2856,-163.105,16.4116,34.9278,-0.236218,-6.91002,0,0
2.205e+009,-9.63159,-166.112,31.7047,162.696,47.7154,-164.486,16.0107,32.8178,-0.637125,-9.02001,0,0
2.205e+009,-9.14143,-166.181,32.5372,163.957,48.046,-165.255,15.5088,30.7886,-1.13896,-11.0492,0,0
2.205e+009,-8.70541,-165.898,33.3779,164.738,48.3062,-166.469,14.9283,28.7934,-1.7195,-13.0444,0,0
2.205e+009,-8.31864,-165.573,34.2133,166.213,48.5104,-166.984,14.2971,26.8033,-2.3507,-15.0345,0,0
2.205e+009,-7.96722,-165.389,35.0532,167.699,48.672,-167.482,13.6189,24.8192,-3.02895,-17.0186,0,0
2.205e+009,-7.64101,-165.339,35.8984,168.24,48.7959,-168.86,12.8975,22.8994,-3.7503,-18.9384,0,0
2.205e+009,-7.33592,-165.507,36.7455,169.631,48.8811,-169.363,12.1356,21.0064,-4.51223,-20.8314,0,0
2.206e+009,-12.68,-152.089,19.9583,132.569,36.7321,173.26,16.7738,40.6905,0,0,0,0
2.206e+009,-12.6042,-152.795,20.8006,133.856,37.6041,174.468,16.8035,40.6124,0.0297126,-0.0780864,0,0
2.206e+009,-12.5002,-153.442,21.6176,134.819,38.4824,175.492,16.8648,40.6738,0.0910364,-0.0166963,0,0
2.206e+009,-12.4328,-154.271,22.4599,135.998,39.3598,176.644,16.8999,40.6458,0.126152,-0.0446898,0,0
2.206e+009,-12.3153,-155.175,23.3213,136.799,40.2624,177.313,16.9411,40.5145,0.167335,-0.175913,0,0
2.206e+009,-12.2133,-156.002,24.16,138.14,41.1383,178.496,16.9783,40.3561,0.204504,-0.334362,0,0
2.206e+009,-12.0713,-157.003,24.9821,139.277,42.007,179.447,17.025,40.1703,0.251206,-0.520148,0,0
2.206e+009,-11.9514,-157.93,25.8393,140.756,42.8825,-179.278,17.0432,39.9662,0.269477,-0.72429,0,0
2.206e+009,-11.7902,-158.981,26.6935,141.482,43.7546,-178.925,17.0611,39.5923,0.287376,-1.09811,0,0
2.206e+009,-11.5881,-160.045,27.5197,142.406,44.5909,-178.48,17.0712,39.1144,0.297441,-1.57609,0,0
2.206e+009,-11.3504,-161.257,28.3775,143.964,45.4134,-177.707,17.0359,38.3285,0.262134,-2.36195,0,0
2.206e+009,-11.0329,-162.495,29.1851,144.784,46.1544,-177.905,16.9693,37.3108,0.195583,-3.3797,0,0
2.206e+009,-10.6145,-164.014,30.0254,146.707,46.8223,-177.511,16.7969,35.7819,0.0231206,-4.90853,0,0
2.206e+009,-10.0808,-165.428,30.8474,147.429,47.3742,-178.715,16.5269,33.8559,-0.246873,-6.83458,0,0
2.206e+009,-9.52797,-166.285,31.6962,148.564,47.8165,-179.688,16.1203,31.7488,-0.653468,-8.94167,0,0
2.206e+009,-9.05246,-166.384,32.5267,149.537,48.1465,179.258,15.6198,29.7211,-1.15393,-10.9694,0,0
2.206e+009,-8.63374,-166.125,33.3493,150.911,48.4025,178.684,15.0532,27.7729,-1.72059,-12.9175,0,0
2.206e+009,-8.25023,-165.802,34.1972,151.907,48.6113,177.685,14.4141,25.7777,-2.35969,-14.9127,0,0
2.206e+009,-7.89622,-165.615,35.0447,152.9,48.7762,176.699,13.7315,23.7995,-3.0423,-16.8909,0,0
2.206e+009,-7.57766,-165.589,35.88,154.043,48.8991,175.93,13.0191,21.8869,-3.75462,-18.8035,0,0
2.206e+009,-7.27493,-165.767,36.7363,155.373,48.9902,175.335,12.2539,19.9616,-4.51986,-20.7288,0,0
2.207e+009,-12.4704,-153.652,19.9529,118.888,36.6466,158.99,16.6937,40.1025,0,0,0,0
2.207e+009,-12.3769,-154.279,20.7894,119.866,37.5181,160.074,16.7287,40.2072,0.0350047,0.104758,0,0
2.207e+009,-12.2694,-154.873,21.607,120.605,38.399,160.903,16.792,40.2976,0.0983135,0.195123,0,0
2.207e+009,-12.1867,-155.822,22.4795,121.816,39.3123,161.931,16.8328,40.1153,0.139054,0.0128011,0,0
2.207e+009,-12.0867,-156.497,23.3039,122.593,40.176,162.811,16.8721,40.2188,0.178352,0.116279,0,0
2.207e+009,-11.9724,-157.325,24.1536,124.085,41.0694,164.154,16.9158,40.0695,0.222112,-0.0329886,0,0
2.207e+009,-11.8588,-158.416,24.9921,125.197,41.9372,164.932,16.9451,39.7356,0.251334,-0.366836,0,0
2.207e+009,-11.7388,-159.315,25.8407,126.595,42.8036,166.132,16.9629,39.5374,0.269178,-0.565113,0,0
2.207e+009,-11.5562,-160.219,26.6557,127.528,43.6627,166.756,17.007,39.228,0.313293,-0.874485,0,0
2.207e+009,-11.3652,-161.413,27.5092,128.284,44.5181,166.931,17.0089,38.6467,0.31516,-1.45579,0,0
2.207e+009,-11.1422,-162.521,28.3436,129.951,45.3238,167.881,16.9802,37.9301,0.286501,-2.17234,0,0
2.207e+009,-10.8381,-163.815,29.1817,131.145,46.0785,168.005,16.8968,36.8602,0.203039,-3.24229,0,0
2.207e+009,-10.4155,-165.224,29.9978,132.104,46.7433,167.479,16.7455,35.3745,0.0517453,-4.72793,0,0
2.207e+009,-9.88802,-166.617,30.8436,133.352,47.3076,166.784,16.4641,33.4325,-0.229633,-6.66998,0,0
2.207e+009,-9.35205,-167.411,31.6695,134.6,47.7427,166.013,16.0733,31.4124,-0.620466,-8.69003,0,0
2.207e+009,-8.88062,-167.554,32.5018,135.932,48.0776,165.305,15.5758,29.3735,-1.1179,-10.729,0,0
2.207e+009,-8.46281,-167.324,33.3493,136.548,48.3404,163.876,14.9911,27.3279,-1.70261,-12.7746,0,0
2.207e+009,-8.09201,-167.02,34.17,138.029,48.5431,163.426,14.3731,25.3973,-2.32067,-14.7052,0,0
2.207e+009,-7.73639,-166.81,35.0166,139.408,48.7101,162.838,13.6935,23.4298,-3.00025,-16.6727,0,0
2.207e+009,-7.4264,-166.762,35.8532,139.8,48.8332,161.318,12.98,21.5181,-3.71372,-18.5844,0,0
2.207e+009,-7.1273,-166.937,36.7141,141.581,48.9239,161.157,12.2098,19.5764,-4.48387,-20.5261,0,0
2.208e+009,-12.3069,-154.794,19.9707,104.637,36.6236,144.108,16.653,39.4717,0,0,0,0
2.208e+009,-12.234,-155.282,20.8068,105.617,37.4974,145.168,16.6906,39.5503,0.0376357,0.0786438,0,0
2.208e+009,-12.1498,-156.139,21.6938,106.687,38.4119,146.178,16.7182,39.4909,0.0652095,0.0191921,0,0
2.208e+009,-12.0584,-156.988,22.5276,107.684,39.3039,147.024,16.7763,39.3397,0.123367,-0.131969,0,0
2.208e+009,-11.9505,-157.622,23.3294,109.316,40.1502,148.728,16.8208,39.4117,0.167845,-0.0599808,0,0
2.208e+009,-11.8447,-158.361,24.1625,110.068,41.0269,149.4,16.8644,39.332,0.211419,-0.139683,0,0
2.208e+009,-11.7325,-159.364,25.0269,111.251,41.9219,150.31,16.895,39.0588,0.242022,-0.412857,0,0
2.208e+009,-11.5772,-160.29,25.8429,112.51,42.785,151.382,16.9421,38.8724,0.289126,-0.599321,0,0
2.208e+009,-11.4205,-161.367,26.6878,113.76,43.6468,152.189,16.959,38.4288,0.306026,-1.04284,0,0
2.208e+009,-11.2448,-162.357,27.5316,114.64,44.4931,152.614,16.9615,37.9733,0.308483,-1.49834,0,0
2.208e+009,-11.025,-163.446,28.397,115.888,45.3181,153.119,16.9211,37.2306,0.268116,-2.24105,0,0
2.208e+009,-10.7144,-164.822,29.199,117.257,46.0541,153.33,16.8552,36.0734,0.202184,-3.39828,0,0
2.208e+009,-10.3145,-166.259,30.0403,118.429,46.7177,153.006,16.6774,34.5771,0.0244171,-4.89453,0,0
2.208e+009,-9.80046,-167.618,30.8716,119.403,47.2711,152.077,16.3995,32.6735,-0.253491,-6.7982,0,0
2.208e+009,-9.27408,-168.466,31.709,120.938,47.7068,151.488,15.9978,30.5505,-0.6552,-8.9212,0,0
2.208e+009,-8.79878,-168.544,32.5312,121.578,48.0376,150.156,15.5064,28.5781,-1.14655,-10.8936,0,0
2.208e+009,-8.3934,-168.359,33.3519,123.045,48.2919,149.618,14.94,26.573,-1.71296,-12.8987,0,0
2.208e+009,-8.03016,-168.05,34.1941,123.984,48.4976,148.598,14.3035,24.6148,-2.34952,-14.8569,0,0
2.208e+009,-7.6897,-167.882,35.038,125.268,48.661,147.921,13.623,22.6531,-3.03001,-16.8185,0,0
2.208e+009,-7.37141,-167.866,35.8918,126.162,48.7882,146.856,12.8964,20.6934,-3.75657,-18.7783,0,0
2.208e+009,-7.08311,-168.008,36.7354,127.568,48.8753,146.402,12.1399,18.8333,-4.51312,-20.6384,0,0
2.209e+009,-12.2396,-155.866,20.0168,90.7218,36.7703,129.029,16.7535,38.3077,0,0,0,0
2.209e+009,-12.1588,-156.291,20.8383,92.1099,37.6241,130.504,16.7858,38.3938,0.0323218,0.0861048,0,0
2.209e+009,-12.0675,-156.999,21.6751,93.1134,38.5231,131.633,16.8479,38.52,0.0944526,0.21236,0,0
2.209e+009,-11.9722,-157.843,22.525,94.2824,39.4142,132.692,16.8893,38.4093,0.135782,0.101605,0,0
2.209e+009,-11.8924,-158.684,23.3684,95.2662,40.2827,133.564,16.9143,38.2981,0.16084,-0.00952496,0,0
2.209e+009,-11.7567,-159.36,24.1948,96.2315,41.1775,134.52,16.9828,38.2888,0.229283,-0.018896,0,0
2.209e+009,-11.6372,-160.351,25.0174,97.6293,42.0426,135.635,17.0252,38.0061,0.271672,-0.301555,0,0
2.209e+009,-11.514,-161.196,25.8684,98.8156,42.9188,136.671,17.0505,37.855,0.29697,-0.452668,0,0
2.209e+009,-11.3572,-162.214,26.719,99.5291,43.786,136.933,17.067,37.4042,0.313518,-0.903432,0,0
2.209e+009,-11.1756,-163.256,27.5382,100.569,44.6118,137.495,17.0736,36.9255,0.320079,-1.38215,0,0
2.209e+009,-10.9542,-164.394,28.4078,102.004,45.4435,138.145,17.0357,36.1411,0.282219,-2.16657,0,0
2.209e+009,-10.6591,-165.578,29.2328,103.015,46.1857,138.141,16.9529,35.1264,0.199437,-3.18123,0,0
2.209e+009,-10.2498,-166.999,30.06,104.359,46.8506,137.968,16.7906,33.6099,0.0371596,-4.69778,0,0
2.209e+009,-9.75285,-168.378,30.8974,105.252,47.402,136.921,16.5046,31.6692,-0.248862,-6.63844,0,0
2.209e+009,-9.23212,-169.172,31.7292,106.733,47.8366,136.318,16.1073,29.5847,-0.646162,-8.72292,0,0
2.209e+009,-8.7755,-169.282,32.5512,107.847,48.1642,135.461,15.6131,27.6137,-1.1404,-10.694,0,0
2.209e+009,-8.36636,-169.029,33.3881,108.856,48.4249,134.503,15.0368,25.6468,-1.71671,-12.6608,0,0
2.209e+009,-8.00979,-168.747,34.2154,110.299,48.6269,133.991,14.4115,23.6928,-2.34202,-14.6149,0,0
2.209e+009,-7.67316,-168.602,35.0576,111.312,48.7923,133.014,13.7348,21.7023,-3.01872,-16.6054,0,0
2.209e+009,-7.3587,-168.578,35.9092,112.517,48.9194,132.259,13.0102,19.742,-3.74332,-18.5657,0,0
2.209e+009,-7.06717,-168.709,36.7773,113.323,49.0103,131.166,12.233,17.843,-4.52048,-20.4647,0,0
2.21e+009,-11.9258,-156.654,19.9837,76.3842,36.6873,114.771,16.7036,38.3869,0,0,0,0
2.21e+009,-11.8925,-157.434,20.8672,77.745,37.5732,116.058,16.706,38.313,0.00238587,-0.0738955,0,0
2.21e+009,-11.7721,-158.19,21.6757,78.8263,38.4589,117.013,16.7832,38.1864,0.0796467,-0.200544,0,0
2.21e+009,-11.685,-158.895,22.5262,79.9641,39.3589,118.214,16.8327,38.2494,0.129077,-0.137521,0,0
2.21e+009,-11.5907,-159.656,23.3569,81.216,40.2296,119.306,16.8727,38.0899,0.169121,-0.297044,0,0
2.21e+009,-11.4676,-160.393,24.1911,82.3056,41.1155,120.397,16.9244,38.0912,0.220841,-0.295749,0,0
2.21e+009,-11.3633,-161.273,25.0217,83.135,41.9792,120.997,16.9575,37.8621,0.253963,-0.524806,0,0
2.21e+009,-11.2309,-162.216,25.8609,84.4933,42.8498,122.097,16.9889,37.6035,0.285282,-0.783422,0,0
2.21e+009,-11.0903,-163.136,26.7164,85.3858,43.7181,122.612,17.0018,37.2261,0.298177,-1.16081,0,0
2.21e+009,-10.9078,-164.184,27.556,86.6919,44.5592,123.397,17.0032,36.7054,0.299588,-1.68157,0,0
2.21e+009,-10.6907,-165.282,28.3976,88.0075,45.3691,123.978,16.9715,35.9702,0.26789,-2.41669,0,0
2.21e+009,-10.4015,-166.493,29.2173,89.2073,46.1118,124.098,16.8946,34.8905,0.190973,-3.49648,0,0
2.21e+009,-10.0005,-167.861,30.053,90.4013,46.7781,123.814,16.7251,33.4125,0.0215259,-4.97446,0,0
2.21e+009,-9.50838,-169.225,30.8837,91.7587,47.3289,123.249,16.4452,31.49,-0.258388,-6.89691,0,0
2.21e+009,-8.9883,-170.005,31.7258,92.69,47.7674,122.13,16.0416,29.4398,-0.662029,-8.94714,0,0
2.21e+009,-8.53031,-170.177,32.5346,93.8857,48.0944,121.299,15.5598,27.4137,-1.14376,-10.9732,0,0
2.21e+009,-8.13686,-169.942,33.3739,95.1821,48.3512,120.631,14.9773,25.4493,-1.72632,-12.9376,0,0
2.21e+009,-7.77876,-169.692,34.2115,96.0546,48.5574,119.51,14.3459,23.4556,-2.3577,-14.9313,0,0
2.21e+009,-7.45714,-169.516,35.0431,97.3382,48.7185,118.871,13.6754,21.5326,-3.02814,-16.8543,0,0
2.21e+009,-7.14588,-169.507,35.8898,98.1881,48.8431,117.769,12.9533,19.5814,-3.75029,-18.8055,0,0
2.21e+009,-6.86024,-169.613,36.7477,99.5781,48.9341,117.297,12.1864,17.719,-4.51714,-20.6679,0,0
2.211e+009,-11.778,-157.727,19.977,63.0061,36.6961,100.778,16.7191,37.7716,0,0,0,0
2.211e+009,-11.6817,-158.184,20.7846,63.735,37.5604,101.611,16.7757,37.8756,0.0566243,0.104046,0,0
2.211e+009,-11.6446,-158.976,21.6882,64.9386,38.4717,102.708,16.7834,37.7692,0.0643413,-0.00239553,0,0
2.211e+009,-11.5299,-159.649,22.5013,65.7571,39.3608,103.573,16.8595,37.8157,0.140441,0.0441815,0,0
2.211e+009,-11.4305,-160.42,23.339,67.1046,40.2397,104.829,16.9006,37.7248,0.181545,-0.0467603,0,0
2.211e+009,-11.331,-161.205,24.1565,67.8675,41.0994,105.481,16.9429,37.6132,0.223798,-0.158305,0,0
2.211e+009,-11.2214,-162.034,25.0083,69.2115,41.9834,106.606,16.9751,37.3949,0.255995,-0.376644,0,0
2.211e+009,-11.0866,-163.028,25.8323,70.7451,42.8467,107.83,17.0144,37.0845,0.295343,-0.687063,0,0
2.211e+009,-10.9397,-163.814,26.6877,71.6701,43.7189,108.535,17.0312,36.865,0.312106,-0.906522,0,0
2.211e+009,-10.7772,-164.816,27.5296,72.916,44.5587,109.247,17.0291,36.3307,0.310032,-1.44084,0,0
2.211e+009,-10.5616,-165.898,28.3863,74.0912,45.3836,109.658,16.9973,35.5663,0.278223,-2.20524,0,0
2.211e+009,-10.2792,-167.076,29.2156,74.8442,46.1323,109.376,16.9167,34.5314,0.197588,-3.24016,0,0
2.211e+009,-9.89447,-168.503,30.0417,76.264,46.7962,109.272,16.7545,33.0078,0.0353606,-4.76376,0,0
2.211e+009,-9.42227,-169.812,30.8551,78.0818,47.3413,109.231,16.4862,31.1495,-0.23291,-6.62201,0,0
2.211e+009,-8.91767,-170.641,31.688,78.5782,47.781,107.668,16.093,29.0903,-0.626128,-8.68128,0,0
2.211e+009,-8.47957,-170.814,32.5078,80.0443,48.1089,107.15,15.6011,27.1055,-1.11799,-10.666,0,0
2.211e+009,-8.07405,-170.622,33.3464,80.9226,48.3747,106.024,15.0284,25.1017,-1.69075,-12.6699,0,0
2.211e+009,-7.72207,-170.38,34.1759,82.314,48.5803,105.428,14.4044,23.1145,-2.31475,-14.657,0,0
2.211e+009,-7.39987,-170.163,35.0165,83.6471,48.7452,104.838,13.7286,21.1905,-2.99045,-16.581,0,0
2.211e+009,-7.09991,-170.187,35.8667,84.4169,48.8716,103.637,13.0049,19.2203,-3.71415,-18.5513,0,0
2.211e+009,-6.80737,-170.336,36.731,85.6294,48.965,102.922,12.234,17.2923,-4.4851,-20.4793,0,0
2.212e+009,-11.5918,-159.128,20.0002,49.0815,36.767,85.6099,16.7668,36.5284,0,0,0,0
2.212e+009,-11.5117,-159.432,20.8325,49.7463,37.6487,86.6065,16.8162,36.8602,0.0494176,0.331744,0,0
2.212e+009,-11.4602,-160.265,21.7133,50.7269,38.5494,87.4042,16.8361,36.6773,0.0693343,0.148848,0,0
2.212e+009,-11.3582,-160.924,22.5373,51.8216,39.4377,88.5231,16.9004,36.7015,0.133598,0.17306,0,0
2.212e+009,-11.2563,-161.615,23.3665,52.9276,40.3164,89.6122,16.95,36.6846,0.183205,0.156155,0,0
2.212e+009,-11.1829,-162.509,24.2033,53.8705,41.1824,90.3375,16.979,36.467,0.212221,-0.0614632,0,0
2.212e+009,-11.0568,-163.244,25.0178,55.1931,42.0475,91.5073,17.0297,36.3141,0.26288,-0.214318,0,0
